"KREIS";"GEMEINDE";"TYP";"HERSTELLER";"NABENHOEHE";"ROTORDURCHMESSER";"SCHALLLEISTUNGSPEGEL";"LEISTUNG";"LEISTUNGSBEZUG";"OSTWERT";"NORDWERT";"GENEHMIGT_AM";"INBETRIEBNAHME";"STATUS";"BST_NR";"ANL_NR";"DATENDATUM";"DATENQUELLE"
"Nordfriesland";"Winnert";"Enercon E-58/10.58";"Enercon";"67";"58";"100,8";1000;"kW Nennleist. Rotor.";32511926;6032741;13.06.2001;13.06.2001;"in Betrieb";"54156151723";"0003";"13.07.2021";"LLUR SH, Abtl. 7"
"Nordfriesland";"Winnert";"Enercon E-70/ E4";"Enercon";"64";"71";"102";2000;"kW Nennleist. Rotor.";32512909;6033161;12.04.2005;29.03.2006;"in Betrieb";"54156326907";"0001";"13.07.2021";"LLUR SH, Abtl. 7"
"Nordfriesland";"Winnert";"Enercon E-70/E4 2,3 MW";"Enercon";"64";"70";"104,5";2300;"kW Nennleist. Rotor.";32513155;6033061;24.01.2007;09.12.2009;"in Betrieb";"54156326911";"0001";"13.07.2021";"LLUR SH, Abtl. 7"
"Nordfriesland";"Wittbek";"Enercon E-138 EP3 E2";"Enercon";"80,8";"138";"HZ /dB(A) | 63/86,2 | 125/91,8 | 250/94,5 | 500/96,7 | 1000/98,2 | 2000/98,9 | 4000/93,9:SLP=104,2 dB(A)	";4200;"kW Nennleist. Rotor.";32514583;6038068;;;"im Gen.Verf.";"54159000003";"0001";"13.07.2021";"LLUR SH, Abtl. 7"
"Nordfriesland";"Wittbek";"Enercon E-138 EP3 E2";"Enercon";"80,8";"138";"HZ /dB(A) | 63/86,2 | 125/91,8 | 250/94,5 | 500/96,7 | 1000/98,2 | 2000/98,9 | 4000/93,9 | SLP=104,2 dB(A)	
";4200;"kW Nennleist. Rotor.";32514671;6037351;;;"im Gen.Verf.";"54159000003";"0002";"13.07.2021";"LLUR SH, Abtl. 7"
"Nordfriesland";"Wittbek";"Enercon E-138 EP3 E2";"Enercon";"80,8";"138";"HZ /dB(A) | 63/85,8 | 125/91,4 | 250/94,1 | 500/96,3 | 1000/97,8 | 2000/98,5 | 4000/93,5 | SLP=103,8 dB(A)	
";4200;"kW Nennleist. Rotor.";32514960;6037734;;;"im Gen.Verf.";"54159000003";"0003";"13.07.2021";"LLUR SH, Abtl. 7"
"Nordfriesland";"Wittbek";"Enercon E-138 EP3 E2";"Enercon";"80,8";"138";"HZ /dB(A) | 63/84,3 | 125/89,8 | 250/92,3 | 500/94,6 | 1000/96,2 | 2000/97,2 | 4000/92,3 | SLP=102,3 dB(A)	
";4200;"kW Nennleist. Rotor.";32515433;6037843;;;"im Gen.Verf.";"54159000003";"0004";"13.07.2021";"LLUR SH, Abtl. 7"
"Nordfriesland";"Wittbek";"Enercon E-138 EP3 E2";"Enercon";"80,8";"138";"HZ /dB(A) | 63/88,2 | 125/93,9 | 250/96,8 | 500/99,2 | 1000/100,8 | 2000/101,5 | 4000/96,5 | SLP=106,7 dB(A)	
";4200;"kW Nennleist. Rotor.";32515934;6037802;;;"im Gen.Verf.";"54159000003";"0005";"13.07.2021";"LLUR SH, Abtl. 7"
"Nordfriesland";"Wittbek";"Enercon E-138 EP3 E2";"Enercon";"80,8";"138";"HZ /dB(A) | 63/89,2 | 125/94,9 | 250/97,8 | 500/100,2 | 1000/101,8 | 2000/102,5 | 4000/97,5 | SLP=107,7 dB(A)	
";4200;"kW Nennleist. Rotor.";32516395;6037753;;;"im Gen.Verf.";"54159000003";"0006";"13.07.2021";"LLUR SH, Abtl. 7"
"Nordfriesland";"Wittbek";"Enercon E-138 EP3 E2";"Enercon";"80,8";"138";"HZ /dB(A) | 63/86,2 | 125/91,8 | 250/94,5 | 500/96,7 | 1000/98,2 | 2000/98,9 | 4000/93,9 | SLP=104,2 dB(A)	
";4200;"kW Nennleist. Rotor.";32515944;6037397;;;"im Gen.Verf.";"54159000003";"0007";"13.07.2021";"LLUR SH, Abtl. 7"
"Nordfriesland";"Wittbek";"Enercon E48";"Enercon";"55,6";"48";"103,5 dB(A) / 103,5 dB(A)";800;"kW Nennleist. Rotor.";32518735;6035714;13.05.2015;09.02.2016;"in Betrieb";"54159152747";"0002";"13.07.2021";"LLUR SH, Abtl. 7"
"Nordfriesland";"Wittbek";"Senvion 3.2M114";"Senvion";"98";"104";"HZ /dB(A) | 63/86,3 | 125/93,4 | 250/97,5 | 500/100,1 | 1000/99,1 | 2000/97,2 | 4000/94,1 | 8000/1 | SLP=105,4 dB(A)	gemessen";3400;"kW Nennleist. Rotor.";32511601;6036960;21.04.2015;22.10.2015;"in Betrieb";"54159333691";"0001";"13.07.2021";"LLUR SH, Abtl. 7"
"Nordfriesland";"Wittbek";"Senvion 3.4M104";"Senvion";"98";"104";"HZ /dB(A) | 63/81,2 | 125/90,1 | 250/95,1 | 500/94,8 | 1000/95,1 | 2000/92,5 | 4000/84,0 | 8000/1 | SLP=101 dB(A)	 gemessen";3400;"kW Nennleist. Rotor.";32511526;6036698;04.11.2014;21.09.2015;"in Betrieb";"54159333691";"0002";"13.07.2021";"LLUR SH, Abtl. 7"
"Nordfriesland";"Wittbek";"Senvion 3.2M104";"Senvion";"93";"114";"HZ /dB(A) | 63/84,8 | 125/91,9 | 250/96,3 | 500/97,1 | 1000/96,7 | 2000/100,1 | 4000/92,6 | 8000/1 | SLP=104,5 dB(A)	 gemessen";3200;"kW Nennleist. Rotor.";32511889;6036817;04.11.2014;13.10.2015;"in Betrieb";"54159333691";"0003";"13.07.2021";"LLUR SH, Abtl. 7"
"Nordfriesland";"Wittbek";"Senvion 3.2M114";"Senvion";"93";"114";"HZ /dB(A) | 63/85,0 | 125/90,8 | 250/95,6 | 500/98,3 | 1000/97,5 | 2000/98,5 | 4000/90,6 | 8000/1 | SLP=104,1 dB(A)	 gemessen";3200;"kW Nennleist. Rotor.";32512110;6036548;04.11.2014;21.10.2015;"in Betrieb";"54159333691";"0004";"13.07.2021";"LLUR SH, Abtl. 7"
"Nordfriesland";"Wittbek";"Vestas V112";"Vestas";"94";"112";"HZ /dB(A) | 63/87,1 | 125/93,0 | 250/98,2 | 500/100,9 | 1000/101,3 | 2000/98,4 | 4000/93,3 | 8000/1 | SLP=106,4 dB(A)	gemessen";3300;"kW Nennleist. Rotor.";32511323;6037023;21.04.2015;29.12.2015;"in Betrieb";"54159333693";"0001";"13.07.2021";"LLUR SH, Abtl. 7"
"Nordfriesland";"Wittbek";"Vestas V112";"Vestas";"94";"112";"HZ /dB(A) | 63/85,2 | 125/91,2 | 250/95,3 | 500/99,1 | 1000/99,3 | 2000/96,3 | 4000/92,2 | 8000/1 | SLP=104,4 dB(A)	gemessen";3300;"kW Nennleist. Rotor.";32511183;6037482;21.04.2015;29.12.2015;"in Betrieb";"54159333694";"0001";"13.07.2021";"LLUR SH, Abtl. 7"
"Nordfriesland";"Galmsbüll";"Nordex N133";"Nordex";"83";"133";;4800;"kW Nennleist. Rotor.";32486603;6069020;;;"im Gen.Verf.";"54165000004";"0002";"13.07.2021";"LLUR SH, Abtl. 7"
"Nordfriesland";"Galmsbüll";"REpower 3,3 M SN R 300003";"REpower";"80";"104";"106,6";3300;"kW Nennleist. Rotor.";32484596;6068952;30.07.2008;26.03.2009;"in Betrieb";"54165312259";"0001";"13.07.2021";"LLUR SH, Abtl. 7"
"Nordfriesland";"Galmsbüll";"REpower 3,3 M SN R 300005";"REpower";"80";"104";"106,6";3300;"kW Nennleist. Rotor.";32484634;6068595;30.07.2008;08.10.2010;"in Betrieb";"54165312259";"0002";"13.07.2021";"LLUR SH, Abtl. 7"
"Nordfriesland";"Galmsbüll";"REpower 3,3 M SN R 300004";"REpower";"80";"104";"106,2";3300;"kW Nennleist. Rotor.";32484333;6068721;30.07.2008;03.11.2009;"in Betrieb";"54165312259";"0003";"13.07.2021";"LLUR SH, Abtl. 7"
"Nordfriesland";"Galmsbüll";"Enercon E-82 2 MW";"Enercon";"78,3";"103,6";"82";2000;"kW Nennleist. Rotor.";32486021;6071183;30.03.2006;30.04.2007;"in Betrieb";"54165312260";"0001";"13.07.2021";"LLUR SH, Abtl. 7"
"Nordfriesland";"Galmsbüll";"Enercon E-82 2 MW";"Enercon";"78,3";"82";"103,6";2000;"kW Nennleist. Rotor.";32486282;6071137;30.03.2006;30.04.2007;"in Betrieb";"54165312260";"0002";"13.07.2021";"LLUR SH, Abtl. 7"
"Nordfriesland";"Galmsbüll";"Siemens SWT-3.6-107";"Siemens";"80";"107";"105,6";3600;"kW Nennleist. Rotor.";32481363;6070248;28.02.2006;03.12.2006;"in Betrieb";"54165312262";"0001";"13.07.2021";"LLUR SH, Abtl. 7"
"Nordfriesland";"Galmsbüll";"Siemens SWT-3.6-107";"Siemens";"80";"107";"105,6";3600;"kW Nennleist. Rotor.";32481224;6070539;28.02.2006;27.11.2006;"in Betrieb";"54165312262";"0002";"13.07.2021";"LLUR SH, Abtl. 7"
"Nordfriesland";"Galmsbüll";"Siemens SWT-3.6-107";"Siemens";"80";"107";"103,5";3600;"kW Nennleist. Rotor.";32481084;6070825;28.02.2006;28.12.2006;"in Betrieb";"54165312262";"0003";"13.07.2021";"LLUR SH, Abtl. 7"
"Nordfriesland";"Galmsbüll";"Siemens SWT-3.6-107";"Siemens";"80";"107";"105,6";3600;"kW Nennleist. Rotor.";32480879;6070296;28.02.2006;29.12.2006;"in Betrieb";"54165312262";"0004";"13.07.2021";"LLUR SH, Abtl. 7"
"Nordfriesland";"Galmsbüll";"Siemens SWT-3.6-107";"Siemens";"80";"107";"105,6";3600;"kW Nennleist. Rotor.";32480739;6070585;28.02.2006;27.12.2006;"in Betrieb";"54165312262";"0005";"13.07.2021";"LLUR SH, Abtl. 7"
"Nordfriesland";"Galmsbüll";"Siemens SWT-3.6-107";"Siemens";"80";"107";"105,6";3600;"kW Nennleist. Rotor.";32480551;6070845;28.02.2006;19.12.2006;"in Betrieb";"54165312262";"0006";"13.07.2021";"LLUR SH, Abtl. 7"
"Nordfriesland";"Galmsbüll";"Siemens SWT-3.6-107";"Siemens";"80";"107";"105,6";3600;"kW Nennleist. Rotor.";32480412;6071136;28.02.2006;12.12.2006;"in Betrieb";"54165312262";"0007";"13.07.2021";"LLUR SH, Abtl. 7"
"Nordfriesland";"Galmsbüll";"Siemens SWT-2.3-93";"Siemens";"80";"93";"104,9/103,0";2300;"kW Nennleist. Rotor.";32483114;6072655;17.07.2006;30.04.2007;"in Betrieb";"54165312263";"0001";"13.07.2021";"LLUR SH, Abtl. 7"
"Nordfriesland";"Galmsbüll";"Siemens SWT-2.3-93";"Siemens";"80";"93";"103";2300;"kW Nennleist. Rotor.";32483073;6072392;17.07.2006;30.04.2007;"in Betrieb";"54165312263";"0002";"13.07.2021";"LLUR SH, Abtl. 7"
"Nordfriesland";"Galmsbüll";"Siemens SWT-2.3-93";"Siemens";"80";"93";"104,9/103,0";2300;"kW Nennleist. Rotor.";32483420;6072421;17.07.2006;30.04.2007;"in Betrieb";"54165312263";"0003";"13.07.2021";"LLUR SH, Abtl. 7"
"Nordfriesland";"Galmsbüll";"Siemens SWT-2.3-93";"Siemens";"80";"93";"103";2300;"kW Nennleist. Rotor.";32483644;6072240;17.07.2006;30.04.2007;"in Betrieb";"54165312263";"0004";"13.07.2021";"LLUR SH, Abtl. 7"
"Nordfriesland";"Galmsbüll";"Siemens SWT-2.3-93";"Siemens";"80";"93";"103";2300;"kW Nennleist. Rotor.";32483662;6072570;17.07.2006;30.04.2007;"in Betrieb";"54165312263";"0005";"13.07.2021";"LLUR SH, Abtl. 7"
"Nordfriesland";"Galmsbüll";"Siemens SWT-2.3-93";"Siemens";"80";"93";"104,9/103,0";2300;"kW Nennleist. Rotor.";32483887;6072396;17.07.2006;30.04.2007;"in Betrieb";"54165312263";"0006";"13.07.2021";"LLUR SH, Abtl. 7"
"Nordfriesland";"Galmsbüll";"Siemens SWT-2.3-93";"Siemens";"80";"93";"104,9/103,0";2300;"kW Nennleist. Rotor.";32483834;6072041;17.07.2006;30.04.2007;"in Betrieb";"54165312263";"0007";"13.07.2021";"LLUR SH, Abtl. 7"
"Nordfriesland";"Galmsbüll";"Enercon E-82 2 MW";"Enercon";"78,3";"82";"104,3";2000;"kW Nennleist. Rotor.";32486162;6069058;31.03.2006;30.04.2007;"in Betrieb";"54165312268";"0001";"13.07.2021";"LLUR SH, Abtl. 7"
"Nordfriesland";"Galmsbüll";"Enercon E-82 2 MW";"Enercon";"78,3";"82";"105";3000;"kW Nennleist. Rotor.";32486211;6068673;31.03.2006;30.04.2007;"in Betrieb";"54165312268";"0002";"13.07.2021";"LLUR SH, Abtl. 7"
"Nordfriesland";"Galmsbüll";"Siemens SWT-3.6-120";"Siemens";"90";"120";"108";3600;"kW Nennleist. Rotor.";32481482;6069977;24.10.2011;31.12.2011;"in Betrieb";"54165312272";"0008";"13.07.2021";"LLUR SH, Abtl. 7"
"Nordfriesland";"Galmsbüll";"Siemens SWT-3.6-120";"Siemens";"89,5";"120,0";"106,0/102,0 dB(A)";3600;"kW Nennleist. Rotor.";32482667;6072288;06.09.2013;25.10.2014;"in Betrieb";"54165312274";"0001";"13.07.2021";"LLUR SH, Abtl. 7"
"Nordfriesland";"Galmsbüll";"Siemens SWT-3.6-120";"Siemens";"89,5";"120,0";"106,0/103,0 dB(A)";3600;"kW Nennleist. Rotor.";32482730;6072681;06.09.2013;10.11.2014;"in Betrieb";"54165312274";"0002";"13.07.2021";"LLUR SH, Abtl. 7"
"Nordfriesland";"Galmsbüll";"Siemens SWT-3.6-120";"Siemens";"89,5";"120,0";"106,0/106,0 dB(A)";3600;"kW Nennleist. Rotor.";32482999;6072976;06.09.2013;19.11.2014;"in Betrieb";"54165312274";"0003";"13.07.2021";"LLUR SH, Abtl. 7"
"Nordfriesland";"Galmsbüll";"Siemens SWT-3.6-120";"Siemens";"89,5";"120,0";"106,0/104,0 dB(A)";3600;"kW Nennleist. Rotor.";32483434;6072912;06.09.2013;24.11.2014;"in Betrieb";"54165312274";"0004";"13.07.2021";"LLUR SH, Abtl. 7"
"Nordfriesland";"Galmsbüll";"Siemens SWT-3.6-120";"Siemens";"89,5";"120,0";"104,0 dB(A)";3600;"kW Nennleist. Rotor.";32484369;6072374;06.09.2013;19.11.2014;"in Betrieb";"54165312274";"0005";"13.07.2021";"LLUR SH, Abtl. 7"
"Nordfriesland";"Galmsbüll";"Siemens SWT-3.6-120";"Siemens";"89,5";"120,0";"106,0/106,0";3600;"kW Nennleist. Rotor.";32484373;6071930;06.09.2013;15.11.2014;"in Betrieb";"54165312274";"0006";"13.07.2021";"LLUR SH, Abtl. 7"
"Nordfriesland";"Emmelsbüll-Horsbüll";"Senvion 3.4 M";"Senvion";"93";"114";"105,2 dB(A)";3400;"kW Nennleist. Rotor.";32480897;6076782;31.03.2016;15.11.2016;"in Betrieb";"54166000002";"0001";"13.07.2021";"LLUR SH, Abtl. 7"
"Nordfriesland";"Emmelsbüll-Horsbüll";"Senvion 3.4 M";"Senvion";"93";"114";"105,2 dB(A)";3400;"kW Nennleist. Rotor.";32480616;6076576;31.03.2016;15.11.2016;"in Betrieb";"54166000002";"0002";"13.07.2021";"LLUR SH, Abtl. 7"
"Nordfriesland";"Emmelsbüll-Horsbüll";"Senvion 3.4";"Senvion";"93";"114";"105,2 dB(A)";3400;"kW Nennleist. Rotor.";32480920;6076364;31.03.2016;15.11.2016;"in Betrieb";"54166000002";"0003";"13.07.2021";"LLUR SH, Abtl. 7"
"Nordfriesland";"Emmelsbüll-Horsbüll";"Nordex N100/3300";"Nordex";"75";"100";"107,0/105,5";3300;"kW Nennleist. Rotor.";32478745;6076380;;;"im Gen.Verf.";"54166000003";"0001";"13.07.2021";"LLUR SH, Abtl. 7"
"Nordfriesland";"Emmelsbüll-Horsbüll";"Nordex N100/3300";"Nordex";"100";"100";"107,0/105,0";3300;"kW Nennleist. Rotor.";32478843;6076638;;;"im Gen.Verf.";"54166000003";"0002";"13.07.2021";"LLUR SH, Abtl. 7"
"Nordfriesland";"Emmelsbüll-Horsbüll";"Nordex N100/3300";"Nordex";"75";"100";"107,0/105,5";3300;"kW Nennleist. Rotor.";32478986;6076877;;;"im Gen.Verf.";"54166000003";"0003";"13.07.2021";"LLUR SH, Abtl. 7"
"Nordfriesland";"Emmelsbüll-Horsbüll";"REpower MM 82";"REpower";"59";"82";"99,5";2000;"kW Nennleist. Rotor.";32477677;6077310;08.06.2011;21.12.2013;"in Betrieb";"54166335813";"0002";"13.07.2021";"LLUR SH, Abtl. 7"
"Nordfriesland";"Emmelsbüll-Horsbüll";"REpower MM 82";"REpower";"65";"82";"104,5";2000;"kW Nennleist. Rotor.";32478357;6074486;28.08.2008;17.04.2009;"in Betrieb";"54166335818";"0011";"13.07.2021";"LLUR SH, Abtl. 7"
"Nordfriesland";"Emmelsbüll-Horsbüll";"REpower MM 82";"REpower";"65";"82";"104,5";2000;"kW Nennleist. Rotor.";32478173;6074173;28.08.2008;17.04.2009;"in Betrieb";"54166335818";"0012";"13.07.2021";"LLUR SH, Abtl. 7"
"Nordfriesland";"Emmelsbüll-Horsbüll";"REpower MM 82";"REpower";"65";"82";"104,5";2000;"kW Nennleist. Rotor.";32478275;6073841;28.08.2008;17.04.2009;"in Betrieb";"54166335818";"0013";"13.07.2021";"LLUR SH, Abtl. 7"
"Nordfriesland";"Emmelsbüll-Horsbüll";"REpower MM 82";"REpower";"59";"82";"100";2000;"kW Nennleist. Rotor.";32477675;6077085;26.06.2006;31.12.2006;"in Betrieb";"54166335821";"0001";"13.07.2021";"LLUR SH, Abtl. 7"
"Nordfriesland";"Emmelsbüll-Horsbüll";"Enercon E-70/E4";"Enercon";"64";"71";"104,5";2300;"kW Nennleist. Rotor.";32478409;6072782;26.02.2010;11.03.2010;"in Betrieb";"54166335822";"0011";"13.07.2021";"LLUR SH, Abtl. 7"
"Nordfriesland";"Emmelsbüll-Horsbüll";"Enercon E-70/E4";"Enercon";"64";"71";"104,5";2300;"kW Nennleist. Rotor.";32478859;6072621;26.02.2010;11.03.2010;"in Betrieb";"54166335822";"0012";"13.07.2021";"LLUR SH, Abtl. 7"
"Nordfriesland";"Emmelsbüll-Horsbüll";"Repower MM 82";"REpower";"59";"82";"98,1";2000;"kW Nennleist. Rotor.";32477602;6077521;16.02.2007;31.12.2007;"in Betrieb";"54166335823";"0001";"13.07.2021";"LLUR SH, Abtl. 7"
"Nordfriesland";"Emmelsbüll-Horsbüll";"Repower MM 82";"REpower";"59";"82";"98,6";2000;"kW Nennleist. Rotor.";32477920;6077485;16.02.2007;31.12.2007;"in Betrieb";"54166335823";"0002";"13.07.2021";"LLUR SH, Abtl. 7"
"Nordfriesland";"Emmelsbüll-Horsbüll";"REpower 3.4 M 104";"REpower";"98";"104";"106,5/104,9dB(A)";3400;"kW Nennleist. Rotor.";32483101;6074213;21.01.2014;10.10.2014;"in Betrieb";"54166900009";"0001";"13.07.2021";"LLUR SH, Abtl. 7"
"Nordfriesland";"Emmelsbüll-Horsbüll";"REpower 3.4 M 104";"REpower";"98";"104";"106,5/105,6 dB(A)";3400;"kW Nennleist. Rotor.";32483002;6074830;21.01.2014;03.11.2014;"in Betrieb";"54166900009";"0002";"13.07.2021";"LLUR SH, Abtl. 7"
"Nordfriesland";"Emmelsbüll-Horsbüll";"REpower 3.4 M 104";"REpower";"98";"104";"106,5/104,0dB(A)";3400;"kW Nennleist. Rotor.";32483316;6074888;21.01.2014;14.11.2014;"in Betrieb";"54166900009";"0003";"13.07.2021";"LLUR SH, Abtl. 7"
"Nordfriesland";"Emmelsbüll-Horsbüll";"REpower 3.4 M 104";"REpower";"98";"104";"106,5/104,4dB(A)";3400;"kW Nennleist. Rotor.";32483376;6074560;21.01.2014;21.10.2014;"in Betrieb";"54166900009";"0004";"13.07.2021";"LLUR SH, Abtl. 7"
"Nordfriesland";"Emmelsbüll-Horsbüll";"REpower 3.4 M 104";"REpower";"98";"104";"106,5/104,0 dB(A)";3400;"kW Nennleist. Rotor.";32483647;6074371;21.01.2014;26.09.2014;"in Betrieb";"54166900009";"0005";"13.07.2021";"LLUR SH, Abtl. 7"
"Nordfriesland";"Emmelsbüll-Horsbüll";"REpower 3.4 M 104";"REpower";"98";"104";"106,5/105,6 dB(A)";3400;"kW Nennleist. Rotor.";32483965;6074221;21.01.2014;26.09.2014;"in Betrieb";"54166900009";"0006";"13.07.2021";"LLUR SH, Abtl. 7"
"Nordfriesland";"Emmelsbüll-Horsbüll";"Senvion 3.2 M 114 VG";"Senvion";"93";"114";"106,5/101,0dB(A)";3200;"kW Nennleist. Rotor.";32484212;6073735;28.04.2015;30.12.2015;"in Betrieb";"54166900009";"0007";"13.07.2021";"LLUR SH, Abtl. 7"
"Nordfriesland";"Emmelsbüll-Horsbüll";"Senvion 3.4 M 104";"Senvion";"98";"104";"105,5/100,2";3400;"kW Nennleist. Rotor.";32483103;6074575;16.12.2016;30.06.2017;"in Betrieb";"54166900009";"0008";"13.07.2021";"LLUR SH, Abtl. 7"
"Nordfriesland";"Emmelsbüll-Horsbüll";"Nordex N117/3600";"Nordex";"91";"117";"HZ /dB(A) | 63/77,7 | 125/84,9 | 250/88,1 | 500/88,3 | 1000/89,5 | 2000/91,6 | 4000/87,8 | 8000/--- | SLP=96,7 dB(A)	";3600;"kW Nennleist. Rotor.";32484293;6074312;07.05.2020;;"vor Inbetriebnahme";"54166900009";"0009";"13.07.2021";"LLUR SH, Abtl. 7"
"Nordfriesland";"Enge-Sande";"Siemens SWT-3.6-130";"Siemens";"115";"130";"106,5/105,0";3600;"kW Nennleist. Rotor.";32501448;6063378;29.12.2016;30.06.2017;"in Betrieb";"54167161431";"0003";"13.07.2021";"LLUR SH, Abtl. 7"
"Nordfriesland";"Enge-Sande";"Siemens SWT-3.6-130";"Siemens";"115";"130";"106,5/101,9";3600;"kW Nennleist. Rotor.";32501885;6063507;29.12.2016;30.06.2017;"in Betrieb";"54167161431";"0004";"13.07.2021";"LLUR SH, Abtl. 7"
"Nordfriesland";"Enge-Sande";"Siemens SWT-3.2-113";"Siemens";"93,5";"113";"Oktavpegel: HZ /dB(A) | 63/91,0 | 125/92,2 | 250/91,5 | 500/92,1 | 1000/93,7 | 2000/92,8 | 4000/89,4 | 8000/80,5 | LSP=100,5dB(A)";3300;"kW Nennleist. Rotor.";32503787;6062804;05.08.2019;;"vor Inbetriebnahme";"54167161433";"0009";"13.07.2021";"LLUR SH, Abtl. 7"
"Nordfriesland";"Enge-Sande";"Siemens SWT-3.2-113";"Siemens";"93,5";"113";"HZ /dB(A) | 63/90 | 125/92,9 | 250/93,4 | 500/94 | 1000/95,6 | 2000/94,7 | 4000/91,3 | 8000/82,4 | SLP=102 dB(A)	
";3300;"kW Nennleist. Rotor.";32503682;6062345;17.12.2019;30.11.2020;"in Betrieb";"54167161433";"0010";"13.07.2021";"LLUR SH, Abtl. 7"
"Nordfriesland";"Enge-Sande";"Siemens SWT-3.2-113";"Siemens";"93,5";"113";"Oktavpegel: HZ /dB(A) | 63/90,7 | 125/92,5 | 250/92,2 | 500/92,8 | 1000/94,4 | 2000/93,5 | 4000/90,1 | 8000/81,2 | LSP=101,0dB(A)";3300;"kW Nennleist. Rotor.";32503923;6062539;05.08.2019;01.12.2020;"in Betrieb";"54167161433";"0011";"13.07.2021";"LLUR SH, Abtl. 7"
"Nordfriesland";"Enge-Sande";"Siemens SWT-3.2-113";"Siemens";"93,5";"113";"Oktavpegel: HZ /dB(A) | 63/90,6 | 125/92,2 | 250/91,1 | 500/91,7 | 1000/93,3 | 2000/92,4 | 4000/89,4 | 8000/80,4 | LSP=100,1dB(A)";3300;"kW Nennleist. Rotor.";32503411;6062780;05.08.2019;07.12.2020;"in Betrieb";"54167161433";"0012";"13.07.2021";"LLUR SH, Abtl. 7"
"Nordfriesland";"Enge-Sande";"Siemens SWT-3.0-101";"Siemens";"79,5";"101";"108";3000;"kW Nennleist. Rotor.";32501859;6062810;21.06.2011;30.12.2011;"in Betrieb";"54167332675";"0001";"13.07.2021";"LLUR SH, Abtl. 7"
"Nordfriesland";"Enge-Sande";"Siemens SWT-3.6-120";"Siemens";"90";"120";"108,0/106,0";3600;"kW Nennleist. Rotor.";32501994;6063107;21.06.2011;16.12.2011;"in Betrieb";"54167332675";"0002";"13.07.2021";"LLUR SH, Abtl. 7"
"Nordfriesland";"Enge-Sande";"Siemens SWT-3.6-120";"Siemens";"90";"120";"108 / 108,0";3600;"kW Nennleist. Rotor.";32501557;6063004;21.06.2011;16.12.2011;"in Betrieb";"54167332680";"0003";"13.07.2021";"LLUR SH, Abtl. 7"
"Nordfriesland";"Enge-Sande";"Siemens SWT-3.0-101";"Siemens";"79,5";"101";"105,7";3000;"kW Nennleist. Rotor.";32501653;6062502;21.06.2011;17.01.2012;"in Betrieb";"54167332680";"0004";"13.07.2021";"LLUR SH, Abtl. 7"
"Ostholstein";"Ahrensbök";"Vestas V 66, S-Nr.V 14842";"Vestas";"67";"66";"102,8 dB(A)";1650;"kW Nennleist. Rotor.";32607846;5984914;12.09.2001;28.12.2001;"in Betrieb";"55001492507";"0001";"13.07.2021";"LLUR SH, Abtl. 7"
"Ostholstein";"Ahrensbök";"Vestas V 66, S-Nr.V 14852";"Vestas";"67";"66";"102,8 dB(A)";1650;"kW Nennleist. Rotor.";32607481;5984958;12.09.2001;22.02.2002;"in Betrieb";"55001492507";"0002";"13.07.2021";"LLUR SH, Abtl. 7"
"Ostholstein";"Ahrensbök";"Vestas V 66, S-Nr.V 14840";"Vestas";"67";"66";"102,8 dB(A)";1650;"kW Nennleist. Rotor.";32607137;5985021;12.09.2001;06.03.2002;"in Betrieb";"55001492507";"0003";"13.07.2021";"LLUR SH, Abtl. 7"
"Ostholstein";"Ahrensbök";"Vestas V 66, S-Nr.V 14839";"Vestas";"67";"66";"102.8 dB(A)";1650;"kW Nennleist. Rotor.";32607072;5985280;12.09.2001;21.02.2002;"in Betrieb";"55001492507";"0004";"13.07.2021";"LLUR SH, Abtl. 7"
"Ostholstein";"Ahrensbök";"Vestas V 66, S-Nr.V 14838";"Vestas";"67";"66";"102,8 dB(A)";1650;"kW Nennleist. Rotor.";32606898;5985572;12.09.2001;19.02.2002;"in Betrieb";"55001492507";"0005";"13.07.2021";"LLUR SH, Abtl. 7"
"Ostholstein";"Ahrensbök";"Vestas V 52, S-Nr.V 14986";"Vestas";"74";"52";"101,5 dB(A)";850;"kW Nennleist. Rotor.";32607493;5984644;14.09.2001;29.01.2002;"in Betrieb";"55001900004";"0001";"13.07.2021";"LLUR SH, Abtl. 7"
"Ostholstein";"Ahrensbök";"Vestas V 52, S-Nr.V 14991";"Vestas";"74";"52";"101,5 dB(A)";850;"kW Nennleist. Rotor.";32607782;5984649;10.09.2001;29.01.2002;"in Betrieb";"55001900005";"0001";"13.07.2021";"LLUR SH, Abtl. 7"
"Ostholstein";"Ahrensbök";"Senvion MM100, S-Nr. SEN100337";"Senvion";"100";"100";"104,8 dB(A)/103,8 dB(A)";2000;"kW Nennleist. Rotor.";32601386;5980196;22.12.2016;11.10.2017;"in Betrieb";"55001900011";"0004";"13.07.2021";"LLUR SH, Abtl. 7"
"Ostholstein";"Ahrensbök";"Enercon E-92 TES";"Enercon";"104";"92";"f [Hz] 63 125 250 500 1.000 2.000 4.000 8.000
LWA,Okt [dB(A)] 82,1 89,8 92,0 94,9 98,2 97,0 92,4 83,1";2350;"kW Nennleist. Rotor.";32601703;5980207;07.09.2017;09.10.2020;"in Betrieb";"55001900011";"0005";"13.07.2021";"LLUR SH, Abtl. 7"
